,date,price,market_cap,volume
2473,2020-09-25 00:00:00+00:00,0.002634527,333546263.4,122307586.2
2474,2020-09-26 00:00:00+00:00,0.002699482,340940106.6,133860798.5
2475,2020-09-27 00:00:00+00:00,0.002701436,341467884.0,116122723.6
2476,2020-09-28 00:00:00+00:00,0.00270402,342050718.1,85237003.64
2477,2020-09-29 00:00:00+00:00,0.002652682,335439035.2,108007301.8
2478,2020-09-30 00:00:00+00:00,0.002671013,337793589.4,117696788.0
2479,2020-10-01 00:00:00+00:00,0.002630055,333197389.8,113949670.6
2480,2020-10-02 00:00:00+00:00,0.002630094,332691524.3,125254206.5
2481,2020-10-03 00:00:00+00:00,0.002583625,326849474.3,137496941.3
2482,2020-10-04 00:00:00+00:00,0.002588335,328320976.9,127186814.3
2483,2020-10-05 00:00:00+00:00,0.002636484,333330546.6,103115065.5
2484,2020-10-06 00:00:00+00:00,0.002615562,330997825.2,141202488.9
2485,2020-10-07 00:00:00+00:00,0.002606527,329890404.2,116780007.8
2486,2020-10-08 00:00:00+00:00,0.002585136,327397083.3,126750694.9
2487,2020-10-09 00:00:00+00:00,0.002593558,328086240.9,108287118.3
2488,2020-10-10 00:00:00+00:00,0.00266176,335713884.7,102421984.7
2489,2020-10-11 00:00:00+00:00,0.002655919,336574307.3,98879401.7
2490,2020-10-12 00:00:00+00:00,0.002668313,337894411.1,105760362.4
2491,2020-10-13 00:00:00+00:00,0.002679869,339394535.6,98587197.65
2492,2020-10-14 00:00:00+00:00,0.002637402,334010355.2,81979158.31
2493,2020-10-15 00:00:00+00:00,0.002648955,335281826.1,92411042.54
2494,2020-10-16 00:00:00+00:00,0.002590363,328138628.8,83563068.91
2495,2020-10-17 00:00:00+00:00,0.002605701,330748499.6,114388487.4
2496,2020-10-18 00:00:00+00:00,0.002594713,328237703.8,129773084.7
2497,2020-10-19 00:00:00+00:00,0.002599566,329291126.4,74475416.65
2498,2020-10-20 00:00:00+00:00,0.00260246,329815560.7,89163323.22
2499,2020-10-21 00:00:00+00:00,0.002600124,328009972.9,59221115.13
2500,2020-10-22 00:00:00+00:00,0.002622197,331735170.7,41535361.1
2501,2020-10-23 00:00:00+00:00,0.002655021,336635193.7,44994737.56
2502,2020-10-24 00:00:00+00:00,0.002647005,336385839.3,46544309.46
2503,2020-10-25 00:00:00+00:00,0.002637384,334863453.2,46390496.96
2504,2020-10-26 00:00:00+00:00,0.002653297,336656207.2,55959552.67
2505,2020-10-27 00:00:00+00:00,0.002672886,339025558.4,102845432.3
2506,2020-10-28 00:00:00+00:00,0.002676274,339492203.5,73738233.19
2507,2020-10-29 00:00:00+00:00,0.00259056,328654738.8,74612874.15
2508,2020-10-30 00:00:00+00:00,0.002585819,328650433.6,66466906.62
2509,2020-10-31 00:00:00+00:00,0.002589971,328568259.1,59934492.55
2510,2020-11-01 00:00:00+00:00,0.0025629,325251670.1,59252178.2
2511,2020-11-02 00:00:00+00:00,0.002574845,326802903.1,53350848.39
2512,2020-11-03 00:00:00+00:00,0.002524852,320474308.7,55521138.65
2513,2020-11-04 00:00:00+00:00,0.002519626,319863845.1,68660359.68
2514,2020-11-05 00:00:00+00:00,0.002520693,319758149.1,69983438.68
2515,2020-11-06 00:00:00+00:00,0.002655216,336504090.4,70147423.33
2516,2020-11-07 00:00:00+00:00,0.002757415,350155278.8,90412509.79
2517,2020-11-08 00:00:00+00:00,0.002672199,336953267.1,69340167.16
2518,2020-11-09 00:00:00+00:00,0.002681396,345344778.9,46106797.07
2519,2020-11-10 00:00:00+00:00,0.002673317,339595730.0,54172574.14
2520,2020-11-11 00:00:00+00:00,0.002764884,351265740.5,62506709.23
2521,2020-11-12 00:00:00+00:00,0.002770092,351348658.4,55166842.78
2522,2020-11-13 00:00:00+00:00,0.00278663,354103512.6,42492330.17
2523,2020-11-14 00:00:00+00:00,0.002838131,360686896.3,49101076.28
2524,2020-11-15 00:00:00+00:00,0.002753265,349939417.6,49169560.31
2525,2020-11-16 00:00:00+00:00,0.002780403,353448378.8,43634951.13
2526,2020-11-17 00:00:00+00:00,0.002895581,368108023.5,65269355.51
2527,2020-11-18 00:00:00+00:00,0.002944599,374357159.7,66560629.13
2528,2020-11-19 00:00:00+00:00,0.002919964,371288621.4,62937646.14
2529,2020-11-20 00:00:00+00:00,0.002904592,369373741.7,74924639.18
2530,2020-11-21 00:00:00+00:00,0.002989555,380219646.1,81530241.22
2531,2020-11-22 00:00:00+00:00,0.003510111,446351399.6,185253838.2
2532,2020-11-23 00:00:00+00:00,0.003346886,430016060.3,156220975.9
2533,2020-11-24 00:00:00+00:00,0.003590159,456754683.8,132541741.0
2534,2020-11-25 00:00:00+00:00,0.00415381,528521952.2,274092977.7
2535,2020-11-26 00:00:00+00:00,0.003725841,473486067.8,188627821.5
2536,2020-11-27 00:00:00+00:00,0.003248732,413451233.0,175112452.4
2537,2020-11-28 00:00:00+00:00,0.003281445,417659896.3,113629478.0
2538,2020-11-29 00:00:00+00:00,0.003414204,434604524.1,97440479.41
2539,2020-11-30 00:00:00+00:00,0.003449534,434295427.6,84050075.99
2540,2020-12-01 00:00:00+00:00,0.003560699,453349206.1,99796545.0
2541,2020-12-02 00:00:00+00:00,0.003358532,427180905.0,109457481.3
2542,2020-12-03 00:00:00+00:00,0.003379964,430431470.5,84065260.3
2543,2020-12-04 00:00:00+00:00,0.003420637,436200080.3,79865143.7
2544,2020-12-05 00:00:00+00:00,0.003308823,421462226.4,73957627.45
2545,2020-12-06 00:00:00+00:00,0.003394701,432447333.4,71160003.76
2546,2020-12-07 00:00:00+00:00,0.003387468,431572835.7,64970453.94
2547,2020-12-08 00:00:00+00:00,0.003338012,426848799.3,66960746.87
2548,2020-12-09 00:00:00+00:00,0.003184176,407375728.1,72979848.28
2549,2020-12-10 00:00:00+00:00,0.003154872,402070260.7,74879642.22
2550,2020-12-11 00:00:00+00:00,0.003116112,397073749.5,64835102.01
2551,2020-12-12 00:00:00+00:00,0.003079334,392528272.5,72096645.26
2552,2020-12-13 00:00:00+00:00,0.003167718,403838360.5,66469333.31
2553,2020-12-14 00:00:00+00:00,0.00326343,416084732.4,64356676.74
2554,2020-12-15 00:00:00+00:00,0.003224838,411207642.4,61430801.47
2555,2020-12-16 00:00:00+00:00,0.00321581,409873944.7,66017115.98
2556,2020-12-17 00:00:00+00:00,0.003423607,437240009.9,72803217.64
2557,2020-12-18 00:00:00+00:00,0.003726364,475313350.5,180330384.3
2558,2020-12-19 00:00:00+00:00,0.003843981,487874217.2,128526320.9
2559,2020-12-20 00:00:00+00:00,0.003924839,500738033.8,126133587.2
2560,2020-12-21 00:00:00+00:00,0.004615995,588981009.3,436625609.7
2561,2020-12-22 00:00:00+00:00,0.004801855,612762329.8,582692436.0
2562,2020-12-23 00:00:00+00:00,0.004533535,578585500.1,236179119.0
2563,2020-12-24 00:00:00+00:00,0.00382649,493809267.6,185987455.0
2564,2020-12-25 00:00:00+00:00,0.004587077,583605834.2,182926718.7
2565,2020-12-26 00:00:00+00:00,0.00458921,585882282.2,154364516.3
2566,2020-12-27 00:00:00+00:00,0.004516046,576604270.3,161587641.0
2567,2020-12-28 00:00:00+00:00,0.004552182,587180822.8,165317270.5
2568,2020-12-29 00:00:00+00:00,0.004603794,585343439.2,132681365.8
2569,2020-12-30 00:00:00+00:00,0.004493495,571481132.3,137019167.9
2570,2020-12-31 00:00:00+00:00,0.004656391,591471700.1,138903963.9
2571,2021-01-01 00:00:00+00:00,0.004706605,597887560.8,127614763.7
2572,2021-01-02 00:00:00+00:00,0.005538272,707576208.0,244607103.8
2573,2021-01-03 00:00:00+00:00,0.010603075,1354819957.0,3117161274.0
2574,2021-01-04 00:00:00+00:00,0.010086682,1288354839.0,2306838511.0
2575,2021-01-05 00:00:00+00:00,0.009591751,1226307420.0,1238833461.0
2576,2021-01-06 00:00:00+00:00,0.009841172,1257877104.0,643097357.7
2577,2021-01-07 00:00:00+00:00,0.010463465,1331066851.0,699719977.7
2578,2021-01-08 00:00:00+00:00,0.009776329,1249855747.0,505843512.7
2579,2021-01-09 00:00:00+00:00,0.009888197,1264295436.0,423947676.8
2580,2021-01-10 00:00:00+00:00,0.01021948,1306799491.0,483402082.2
2581,2021-01-11 00:00:00+00:00,0.009881088,1263664503.0,430989178.5
2582,2021-01-12 00:00:00+00:00,0.008856219,1132719254.0,561767456.6
2583,2021-01-13 00:00:00+00:00,0.008067137,1022224681.0,343428360.7
2584,2021-01-14 00:00:00+00:00,0.008650341,1106626599.0,279274226.8
2585,2021-01-15 00:00:00+00:00,0.009467234,1211261062.0,475592505.3
2586,2021-01-16 00:00:00+00:00,0.009326414,1193371730.0,443710335.7
2587,2021-01-17 00:00:00+00:00,0.009264962,1185636962.0,358598771.1
2588,2021-01-18 00:00:00+00:00,0.009027603,1155387089.0,331381093.0
2589,2021-01-19 00:00:00+00:00,0.009161625,1180603793.0,292476114.0
2590,2021-01-20 00:00:00+00:00,0.009053031,1158893557.0,325744395.6
2591,2021-01-21 00:00:00+00:00,0.00904623,1158148987.0,313732430.3
2592,2021-01-22 00:00:00+00:00,0.008160318,1044842778.0,297156190.5
2593,2021-01-23 00:00:00+00:00,0.008516843,1087438950.0,293811760.0
2594,2021-01-24 00:00:00+00:00,0.008574718,1098138944.0,264407166.0
2595,2021-01-25 00:00:00+00:00,0.008729032,1118023170.0,255272293.7
2596,2021-01-26 00:00:00+00:00,0.00837359,1072613320.0,236268070.6
2597,2021-01-27 00:00:00+00:00,0.008276932,1053619539.0,211765468.7
2598,2021-01-28 00:00:00+00:00,0.007437339,948845594.2,221445009.7
2599,2021-01-29 00:00:00+00:00,0.032642559,4182699293.0,14941040932.0
2600,2021-01-30 00:00:00+00:00,0.047350481,6067971852.0,21756143388.0
2601,2021-01-31 00:00:00+00:00,0.028517121,3654877537.0,7417688491.0
2602,2021-02-01 00:00:00+00:00,0.037988792,4920829029.0,7755101292.0
2603,2021-02-02 00:00:00+00:00,0.03458624,4433684616.0,4656523409.0
2604,2021-02-03 00:00:00+00:00,0.031623262,4054295192.0,2444614955.0
2605,2021-02-04 00:00:00+00:00,0.037379014,4699500064.0,2696782678.0
2606,2021-02-05 00:00:00+00:00,0.054284972,6810395814.0,12004482930.0
2607,2021-02-06 00:00:00+00:00,0.04706214,6033220883.0,5160805641.0
2608,2021-02-07 00:00:00+00:00,0.057875695,7271788224.0,5679785681.0
2609,2021-02-08 00:00:00+00:00,0.079084665,10271067765.0,13793129135.0
2610,2021-02-09 00:00:00+00:00,0.079227056,10164021993.0,10823807112.0
2611,2021-02-10 00:00:00+00:00,0.06997689,8978311026.0,6181134723.0
2612,2021-02-11 00:00:00+00:00,0.072987058,9381046299.0,6304018582.0
2613,2021-02-12 00:00:00+00:00,0.069754701,8951728841.0,3377206172.0
2614,2021-02-13 00:00:00+00:00,0.069474659,8937647951.0,3548414349.0
2615,2021-02-14 00:00:00+00:00,0.066873675,8583843026.0,2275047526.0
2616,2021-02-15 00:00:00+00:00,0.062034346,7963525499.0,3318277601.0
2617,2021-02-16 00:00:00+00:00,0.056911821,7306725578.0,4042454025.0
2618,2021-02-17 00:00:00+00:00,0.054079792,6943871271.0,2717472447.0
2619,2021-02-18 00:00:00+00:00,0.049137409,6256910636.0,2259698808.0
2620,2021-02-19 00:00:00+00:00,0.060186169,7729583761.0,4660795048.0
2621,2021-02-20 00:00:00+00:00,0.055498778,7128326860.0,3048336602.0
2622,2021-02-21 00:00:00+00:00,0.055134667,7082310130.0,3342539176.0
2623,2021-02-22 00:00:00+00:00,0.056612481,7345301352.0,2723241990.0
2624,2021-02-23 00:00:00+00:00,0.053531953,6873239455.0,3430333609.0
2625,2021-02-24 00:00:00+00:00,0.047499554,6103500677.0,2366851289.0
2626,2021-02-25 00:00:00+00:00,0.057061548,7332961501.0,4399443853.0
2627,2021-02-26 00:00:00+00:00,0.050216802,6454021312.0,2469967978.0
2628,2021-02-27 00:00:00+00:00,0.05054394,6487737134.0,1862673178.0
2629,2021-02-28 00:00:00+00:00,0.050866474,6538921364.0,1478258322.0
2630,2021-03-01 00:00:00+00:00,0.048235673,6201387147.0,1576893241.0
2631,2021-03-02 00:00:00+00:00,0.051020626,6561571713.0,1652399316.0
2632,2021-03-03 00:00:00+00:00,0.05056754,6517554438.0,1424572957.0
2633,2021-03-04 00:00:00+00:00,0.050752633,6527074840.0,1233795414.0
2634,2021-03-05 00:00:00+00:00,0.050143007,6449361941.0,1337710788.0
2635,2021-03-06 00:00:00+00:00,0.049922268,6421657994.0,1358502536.0
2636,2021-03-07 00:00:00+00:00,0.050882384,6545855781.0,1561141044.0
2637,2021-03-08 00:00:00+00:00,0.051841258,6657773356.0,1014195811.0
2638,2021-03-09 00:00:00+00:00,0.061684274,7776184983.0,3627421089.0
2639,2021-03-10 00:00:00+00:00,0.05786725,7446831675.0,2529486918.0
2640,2021-03-11 00:00:00+00:00,0.056197473,7232723297.0,1677010512.0
2641,2021-03-12 00:00:00+00:00,0.055949635,7201587925.0,1390253343.0
2642,2021-03-13 00:00:00+00:00,0.055110588,7094349921.0,1349377295.0
2643,2021-03-14 00:00:00+00:00,0.061927731,7750447457.0,1908931774.0
2644,2021-03-15 00:00:00+00:00,0.058827998,7610317578.0,2759123152.0
